,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
50628,1230613,1,1,1.87,20,0.06,0,57.5,3.9,0,0
50629,1230635,1,0,1.87,14,0.08,0,142.6,15.4,0,0
50630,1230678,1,0,0.99,14,0.0,0,5.8,1.9,0,1
50631,1230685,0,0,1.41,32,,1,36.7,4.0,0,1
50632,1230692,1,0,1.97,14,0.0,0,13.8,0.7,0,1
50633,1230703,1,1,1.87,20,0.07,0,21.7,1.6,0,0
50634,1230709,1,1,2.7,17,1.22,0,82.7,5.2,0,1
50635,1230720,1,0,1.87,14,0.09,0,27.2,4.4,0,0
50636,1230738,0,0,1.87,55,,0,198.8,11.4,2,0
50637,1230740,1,1,1.87,20,0.1,0,71.4,7.4,0,0
50638,1230749,1,0,0.83,20,0.0,0,55.7,3.1,0,1
50639,1230763,1,0,1.87,14,0.07,0,10.4,0.5,0,0
50640,1230829,1,0,1.98,14,,0,44.8,3.0,0,1
50641,1230840,1,0,2.73,24,1.19,0,37.3,4.0,0,1
50642,1230846,1,0,1.87,30,0.08,0,247.9,12.2,0,0
50643,1230848,1,1,0.76,42,0.0,1,117.3,9.1,0,1
50644,1230850,1,0,1.87,12,0.9,0,52.4,3.9,0,0
50645,1230884,1,0,1.87,14,0.1,0,38.2,2.7,0,0
50646,1230887,1,0,1.84,6,0.0,0,0.0,0.0,0,1
50647,1230914,1,0,1.87,14,0.1,0,0.1,0.0,0,0
50648,1230929,1,1,2.01,15,,0,41.7,3.3,0,1
50649,1230930,1,0,1.87,14,0.1,0,25.7,3.9,0,0
50650,1230942,1,0,1.46,15,0.0,1,65.0,23.7,0,1
50651,1230948,1,0,1.16,14,0.0,0,12.0,1.6,0,1
50652,1230949,1,1,1.87,20,0.07,0,28.9,3.2,0,0
50653,1230974,1,0,1.87,14,0.07,1,122.8,11.7,0,0
50654,1230978,0,0,0.74,44,0.0,0,112.8,21.1,0,1
50655,1231012,1,0,1.62,14,0.0,0,30.2,2.1,0,1
50656,1231055,1,1,1.99,20,,0,56.2,7.3,0,1
50657,1231069,1,1,1.87,20,0.03,0,29.4,1.5,0,0
50658,1231082,1,1,2.23,14,1.55,0,6.0,0.5,0,1
50659,1231132,1,1,1.87,34,0.3,0,60.7,7.0,0,0
50660,1231164,1,1,1.87,20,0.08,0,75.7,9.5,0,0
50661,1231188,1,0,1.87,22,0.09,0,30.2,1.8,0,0
50662,1231206,1,1,1.87,22,1.69,0,76.8,3.9,0,0
50663,1231222,1,0,0.76,14,0.0,1,64.3,4.9,0,1
50664,1231227,1,0,1.87,14,0.08,0,65.0,3.6,0,0
50665,1231245,1,0,1.87,14,0.11,0,67.4,4.4,0,0
50666,1231256,1,1,1.87,34,0.32,0,43.3,3.0,0,0
50667,1231303,1,1,1.87,20,0.1,0,25.2,25.3,0,0
50668,1231319,1,1,0.8,20,0.0,0,66.4,3.0,0,1
50669,1231325,1,1,1.87,20,0.05,0,36.8,1.5,0,0
50670,1231384,1,0,1.87,14,0.11,0,24.9,1.5,0,0
50671,1231416,1,0,1.98,14,,0,41.4,2.7,0,1
50672,1231426,1,0,1.87,14,0.08,0,108.0,28.9,0,0
50673,1231457,1,1,1.97,20,0.0,0,51.6,2.5,0,1
50674,1231567,1,0,1.87,14,0.11,0,17.3,2.1,0,0
50675,1231569,1,1,1.87,20,0.08,0,24.2,1.0,0,0
50676,1231581,1,1,1.87,14,0.08,0,33.2,4.7,0,0
50677,1231610,1,0,1.87,14,0.08,0,55.8,6.1,0,0
50678,1231652,1,0,1.87,14,0.08,0,52.4,3.6,0,0
50679,1231695,1,1,1.02,21,0.0,0,18.3,0.9,0,1
50680,1231713,1,1,2.59,21,1.33,1,155.4,10.9,0,1
50681,1231718,1,0,0.44,12,0.4,0,45.0,3.8,0,1
50682,1231799,1,0,1.87,14,0.08,0,38.4,2.7,0,0
50683,1231833,1,0,1.87,11,0.54,0,2.7,0.1,0,0
50684,1231848,1,0,1.87,10,0.08,0,46.4,1.6,0,0
50685,1231861,1,0,1.15,19,0.0,0,45.5,3.7,0,1
50686,1231875,1,1,1.87,16,1.59,0,45.3,4.2,0,0
50687,1231883,1,1,1.87,20,0.11,0,55.2,8.8,0,0
50688,1231913,1,0,0.91,14,0.0,0,8.1,2.6,0,1
50689,1231926,1,0,1.98,14,,0,19.3,1.0,0,1
50690,1231932,1,0,1.87,10,0.07,0,14.9,7.5,0,0
50691,1231939,1,0,2.0,12,,0,39.6,2.0,0,1
50692,1231941,1,0,1.98,14,,0,52.8,4.3,0,1
50693,1231944,1,0,1.87,14,0.08,0,15.5,1.4,0,0
50694,1231967,1,1,1.87,20,0.11,0,13.8,0.7,0,0
50695,1231972,1,0,1.87,14,0.08,0,125.3,5.7,0,0
50696,1231975,1,1,1.87,13,1.57,0,4.8,0.5,0,0
50697,1231979,1,0,1.87,14,0.11,0,22.5,5.3,0,0
50698,1232034,0,0,1.3,30,,0,20.0,2.0,0,1
50699,1232075,1,0,1.87,14,0.08,0,41.4,1.5,0,0
50700,1232127,1,0,1.86,14,0.11,0,66.2,5.6,0,0
50701,1232130,1,0,1.86,22,0.08,1,74.8,4.7,0,0
50702,1232157,0,0,1.25,14,,0,0.0,0.0,0,1
50703,1232189,1,1,1.86,34,0.31,1,294.3,17.3,0,0
50704,1232198,1,0,1.86,14,0.08,0,15.4,1.7,0,0
50705,1232202,1,0,1.86,14,0.08,0,29.3,5.3,0,0
50706,1232209,1,0,1.86,22,0.08,0,72.2,4.1,0,0
50707,1232221,1,1,1.86,20,0.08,0,33.6,2.5,0,0
50708,1232288,1,0,1.97,14,0.0,0,100.6,10.7,0,1
50709,1232290,1,1,1.86,44,0.11,1,252.0,22.0,0,0
50710,1232329,1,1,1.86,20,0.09,0,11.5,0.5,0,0
50711,1232338,1,0,2.61,18,1.31,0,45.8,1.9,0,1
50712,1232351,1,0,1.54,14,0.0,0,21.5,4.1,0,1
50713,1232364,1,1,2.22,32,0.0,0,14.8,3.6,0,1
50714,1232385,1,0,1.86,54,0.06,0,110.7,6.3,0,0
50715,1232406,1,0,1.86,14,0.11,0,68.4,6.3,0,0
50716,1232478,1,1,0.27,15,0.0,0,43.5,3.7,0,1
50717,1232479,1,0,1.86,14,0.08,0,2.5,0.2,0,0
50718,1232494,1,0,1.86,21,,0,17.4,2.2,0,0
50719,1232514,1,1,1.86,16,1.84,0,34.0,3.4,0,0
50720,1232532,1,1,1.16,20,0.0,0,31.1,3.9,0,1
50721,1232553,1,0,0.84,9,0.0,0,12.6,0.3,0,1
50722,1232564,1,1,2.53,13,1.44,0,26.5,2.4,0,1
50723,1232581,1,0,1.86,10,0.1,0,40.6,3.1,0,0
50724,1232593,1,1,1.86,22,0.04,0,118.5,12.0,0,0
50725,1232603,1,0,1.86,14,0.11,0,5.9,0.3,0,0
50726,1232630,1,0,1.86,14,0.11,0,82.8,6.9,0,0
50727,1232642,1,0,0.24,14,0.0,0,20.9,1.9,0,1
50728,1232670,1,0,2.59,21,1.32,2,52.9,8.7,0,1
50729,1232674,1,1,1.86,20,0.08,0,29.7,1.8,0,0
50730,1232677,1,0,0.17,12,0.0,1,51.8,3.7,0,1
50731,1232687,1,0,1.86,22,0.07,0,32.0,4.0,0,0
50732,1232843,1,0,1.86,14,0.08,0,39.7,2.6,0,0
50733,1232844,1,0,1.86,21,0.08,0,84.2,4.3,0,0
50734,1232858,1,0,0.92,1,0.0,0,0.0,0.0,0,1
50735,1232907,1,0,1.97,14,0.0,0,26.8,0.8,0,1
50736,1232927,1,0,1.86,14,0.09,0,17.5,2.0,0,0
50737,1232940,1,1,1.86,20,0.08,0,33.2,5.9,0,0
50738,1232946,1,0,1.86,22,1.07,0,25.6,2.2,0,0
50739,1232949,1,0,1.98,14,,0,23.5,2.1,0,1
50740,1232979,1,1,0.86,0,0.0,0,34.0,5.0,0,1
50741,1233008,1,1,0.86,0,0.0,0,12.2,1.8,0,1
50742,1233037,1,0,1.37,55,0.0,0,54.9,18.8,0,1
50743,1233075,1,0,1.86,10,0.2,0,31.3,1.1,0,0
50744,1233079,1,1,0.86,0,0.0,0,25.0,2.2,0,1
50745,1233133,1,1,1.86,44,0.11,0,47.0,6.6,0,0
50746,1233153,1,0,1.97,22,0.0,0,58.5,1.4,0,1
50747,1233156,1,1,1.86,106,0.2,0,109.7,5.9,0,0
50748,1233203,1,1,1.86,14,0.08,0,4.5,0.7,0,0
50749,1233238,1,0,1.86,14,0.11,0,1.3,0.1,0,0
50750,1233270,1,1,2.08,13,1.83,2,35.0,3.5,0,1
50751,1233274,1,0,1.86,14,0.08,0,116.2,5.3,0,0
50752,1233299,1,1,1.86,20,0.48,0,101.9,5.8,0,0
50753,1233403,1,0,1.86,14,0.09,0,63.1,4.4,0,0
50754,1233422,1,0,1.86,14,0.09,0,69.6,5.8,0,0
50755,1233436,1,0,1.86,55,0.09,0,150.5,9.3,0,0
50756,1233458,1,1,1.86,23,0.11,1,104.1,4.6,0,0
50757,1233459,1,0,0.84,10,0.0,0,12.4,0.7,0,1
50758,1233471,1,1,2.16,17,1.77,0,35.7,3.5,0,1
50759,1233496,1,0,1.86,22,0.09,0,27.8,3.5,0,0
50760,1233504,1,0,1.98,14,,0,60.0,3.9,0,1
50761,1233509,1,1,1.86,20,0.09,0,29.9,2.8,0,0
50762,1233517,1,0,0.67,16,0.0,0,27.0,1.0,0,1
50763,1233550,1,0,1.86,14,0.08,1,71.9,16.9,0,0
50764,1233552,1,0,1.86,14,0.11,0,23.4,4.3,0,0
50765,1233567,1,1,1.0,8,0.0,0,30.5,1.3,0,1
50766,1233572,1,0,1.86,14,0.07,0,84.4,6.4,0,0
50767,1233598,1,0,2.06,13,,1,163.4,8.9,0,1
50768,1233630,1,1,1.86,20,0.11,0,127.4,8.2,0,0
50769,1233715,1,1,1.85,12,0.04,0,84.8,6.3,0,0
50770,1233744,1,0,2.14,16,,0,27.2,0.9,0,1
50771,1233788,1,0,1.85,13,0.12,0,142.0,11.0,0,0
50772,1233808,1,1,1.96,36,0.0,2,77.8,4.1,0,1
50773,1233883,1,1,1.85,12,0.09,0,180.1,14.6,0,0
50774,1233891,1,1,0.04,0,0.0,0,48.7,5.3,0,1
50775,1233910,1,1,1.85,13,0.11,0,19.8,1.0,0,0
50776,1233950,1,1,1.99,18,,0,95.3,9.5,0,1
50777,1233956,1,0,0.99,9,0.0,0,50.2,2.6,0,1
50778,1233971,1,1,1.85,12,0.1,0,68.6,5.7,0,0
50779,1233987,1,1,0.66,11,0.0,0,12.6,0.6,0,1
50780,1234006,1,1,1.85,12,0.09,0,56.9,2.3,0,0
50781,1234052,1,0,1.98,13,,1,2.8,0.4,0,1
50782,1234067,1,0,1.85,12,0.89,1,179.5,12.6,0,0
50783,1234147,1,1,2.4,30,1.52,0,111.1,13.0,0,1
50784,1234176,1,0,1.85,13,0.05,0,43.2,7.2,0,0
50785,1234205,1,0,1.85,21,0.64,0,22.2,2.1,0,0
50786,1234215,1,1,1.81,22,0.0,0,134.2,6.0,0,1
50787,1234240,1,0,1.85,13,0.09,0,9.9,0.5,0,0
50788,1234259,1,0,1.32,19,,0,38.4,3.5,0,1
50789,1234260,1,1,1.85,11,0.11,0,15.8,4.1,0,0
50790,1234316,1,0,1.85,13,0.12,0,35.5,2.9,0,0
50791,1234338,1,1,1.85,12,0.06,0,16.5,1.5,0,0
50792,1234340,1,1,1.85,21,0.09,0,84.4,5.0,0,0
50793,1234353,1,0,1.85,13,0.12,1,28.2,1.3,0,0
50794,1234396,1,0,1.85,29,0.12,1,142.0,6.0,0,0
50795,1234405,1,0,1.5,21,0.0,0,43.6,2.2,0,1
50796,1234410,1,0,1.85,13,0.11,0,40.7,3.5,0,0
50797,1234431,0,0,0.15,136,,0,21.2,10.2,0,1
50798,1234479,1,1,1.85,12,0.09,0,36.3,2.7,0,0
50799,1234489,1,1,1.85,13,0.12,0,29.6,2.7,0,0
50800,1234493,1,1,1.85,28,0.09,2,303.0,20.0,0,0
50801,1234504,1,0,1.85,13,0.12,0,24.1,1.0,0,0
50802,1234515,1,1,1.85,13,0.12,0,37.7,2.7,0,0
50803,1234537,1,0,1.85,45,0.63,0,123.5,25.6,0,0
50804,1234558,1,0,2.49,28,,0,45.0,1.7,0,1
50805,1234589,1,1,1.85,21,0.09,0,147.8,7.7,0,0
50806,1234600,1,1,1.85,12,0.09,0,103.0,9.4,0,0
50807,1234643,1,1,1.85,21,0.07,0,71.2,4.0,0,0
50808,1234663,1,1,2.65,24,1.25,0,55.8,2.4,0,1
50809,1234689,1,0,1.85,13,0.12,0,18.0,2.2,0,0
50810,1234691,1,0,2.4,16,,0,107.0,7.7,0,1
50811,1234709,1,0,1.85,13,0.13,0,65.4,4.4,0,0
50812,1234779,1,0,1.88,13,0.0,0,23.7,7.1,0,1
50813,1234791,1,1,1.85,12,0.13,0,5.7,0.4,0,0
50814,1234807,1,0,0.2,12,0.0,0,62.9,6.6,0,1
50815,1234843,1,1,1.85,12,0.06,0,81.2,4.2,0,0
50816,1234851,1,0,1.85,37,0.09,0,113.2,6.2,0,0
50817,1234928,1,0,0.82,8,0.0,1,35.1,3.3,0,1
50818,1234955,1,0,2.44,17,,0,0.0,0.0,0,1
50819,1234967,1,0,0.6,163,,0,128.4,31.8,0,1
50820,1234979,1,1,1.85,20,0.09,3,82.0,4.9,0,0
50821,1235031,1,0,1.95,21,0.0,1,41.7,1.6,0,1
50822,1235035,0,0,1.75,20,,0,0.0,0.0,0,1
50823,1235103,1,0,1.85,13,0.09,0,113.6,9.9,0,0
50824,1235108,1,0,1.85,21,0.13,0,22.6,3.9,0,0
50825,1235200,1,1,1.85,23,0.33,0,30.2,2.3,0,0
50826,1235208,1,1,1.85,12,0.13,0,39.0,3.6,0,0
50827,1235210,1,0,2.0,17,,0,57.5,3.3,0,1
50828,1235223,1,0,0.99,9,0.0,0,28.8,1.3,0,1
50829,1235240,1,1,1.84,12,0.1,0,41.7,2.1,0,0
50830,1235241,1,0,1.84,13,0.09,0,20.0,2.1,0,0
50831,1235295,1,0,1.9,7,0.0,0,26.6,1.3,0,1
50832,1235315,1,0,2.67,12,,0,37.4,5.7,0,1
50833,1235327,1,1,1.84,15,1.26,1,38.2,3.1,0,0
50834,1235328,1,1,1.84,33,1.89,1,111.6,12.5,0,0
50835,1235333,1,0,1.44,22,,0,52.1,2.3,0,1
50836,1235334,0,0,0.05,0,,0,71.9,10.0,0,1
50837,1235343,1,0,1.84,13,0.1,0,29.7,3.1,0,0
50838,1235345,1,0,1.33,21,0.0,0,53.5,4.0,0,1
50839,1235348,1,1,2.48,17,1.66,0,25.5,0.9,0,1
50840,1235371,1,1,1.84,13,0.1,0,47.8,3.9,0,0
50841,1235400,1,0,1.84,11,0.35,0,0.0,0.0,0,0
50842,1235425,1,0,0.9,21,0.0,0,18.8,3.0,0,1
50843,1235444,1,1,1.07,12,0.0,0,22.2,1.3,0,1
50844,1235473,1,0,1.84,13,0.13,0,84.4,4.8,0,0
50845,1235488,1,0,1.84,54,0.13,0,82.8,3.4,0,0
50846,1235489,1,0,1.84,14,0.13,1,60.4,6.5,0,0
50847,1235510,1,0,1.97,13,0.0,0,22.3,1.4,0,1
50848,1235542,1,1,1.84,13,0.13,0,17.9,3.6,0,0
50849,1235561,1,1,1.84,12,0.13,0,87.1,4.8,0,0
50850,1235590,1,0,1.84,21,0.13,0,73.7,3.8,0,0
50851,1235594,1,1,1.84,20,0.11,0,163.8,13.3,0,0
50852,1235601,1,0,1.84,13,0.13,0,73.3,2.9,0,0
50853,1235647,1,0,1.84,13,0.09,0,3.2,0.1,0,0
50854,1235662,1,0,1.84,13,0.11,0,17.4,2.7,0,0
50855,1235686,1,0,1.84,35,1.67,0,28.2,4.5,0,0
50856,1235705,1,1,1.84,20,0.13,0,111.1,9.3,0,0
50857,1235767,1,1,1.84,20,0.13,0,103.1,7.7,0,0
50858,1235810,1,0,1.15,13,0.69,0,15.9,2.6,0,1
50859,1235823,0,0,1.68,33,,0,39.2,7.4,0,1
50860,1235824,1,0,2.65,15,1.28,1,122.7,8.3,0,1
50861,1235827,1,0,1.84,13,0.1,0,8.6,1.5,0,0
50862,1235876,1,0,1.84,13,0.13,2,38.9,2.2,0,0
50863,1235879,1,1,2.53,29,,0,25.6,1.4,0,1
50864,1235881,1,1,1.84,36,0.13,0,198.9,8.3,0,0
50865,1235882,1,0,1.84,13,0.32,1,14.2,0.7,0,0
50866,1235891,1,0,1.84,13,0.1,0,4.3,0.3,0,0
50867,1235892,1,0,0.55,10,0.0,0,15.2,0.9,0,1
50868,1235905,0,0,1.84,69,,0,125.8,5.8,0,0
50869,1235927,1,0,1.84,13,0.13,0,117.0,5.2,0,0
50870,1235946,1,0,1.64,13,0.0,0,7.8,0.7,0,1
50871,1235969,1,0,1.84,13,0.09,0,56.7,2.8,0,0
50872,1235980,1,0,1.84,13,0.1,0,38.7,1.8,0,0
50873,1236014,1,1,1.84,12,0.13,0,78.9,4.3,0,0
50874,1236027,0,0,1.84,41,,0,71.3,33.5,0,0
50875,1236037,1,1,1.84,18,0.38,0,66.6,5.2,0,0
50876,1236148,1,0,0.14,10,1.34,0,34.3,1.5,0,1
50877,1236197,1,1,1.84,12,0.13,1,40.7,6.8,0,0
50878,1236198,1,1,1.84,20,0.13,0,110.9,8.1,0,0
50879,1236214,1,0,1.84,13,0.1,0,56.8,3.5,0,0
50880,1236250,1,0,1.84,13,0.13,0,60.2,4.5,0,0
50881,1236259,0,0,0.68,33,,1,23.6,0.8,0,1
50882,1236294,1,0,1.84,13,0.13,0,28.5,2.2,0,0
50883,1236315,1,0,1.84,13,0.13,0,47.9,4.3,0,0
50884,1236347,1,0,1.84,21,0.09,0,69.9,7.9,0,0
50885,1236367,1,0,0.34,12,0.0,0,32.2,5.9,0,1
50886,1236391,1,0,1.07,12,0.0,1,21.4,1.2,0,1
50887,1236414,1,0,1.84,13,0.13,0,42.6,2.7,0,0
50888,1236532,1,1,1.07,8,0.0,0,0.0,0.0,0,1
50889,1236533,1,0,1.84,37,0.13,1,78.3,2.4,0,0
50890,1236553,1,1,1.84,12,0.1,0,172.0,6.0,0,0
50891,1236664,1,1,1.84,17,0.1,0,76.3,3.3,0,0
50892,1236676,1,0,1.84,17,1.82,0,38.0,2.4,0,0
50893,1236706,1,0,1.84,13,0.1,0,151.6,5.7,0,0
50894,1236738,1,1,1.84,13,0.09,0,10.7,0.6,0,0
50895,1236793,1,0,1.73,22,,0,88.9,7.1,0,1
50896,1236800,1,1,0.48,9,0.0,0,8.2,2.7,0,1
50897,1236808,1,1,1.84,12,0.1,0,16.9,4.1,0,0
50898,1236810,1,0,1.59,13,0.0,0,32.9,2.6,0,1
50899,1236905,1,0,1.84,13,0.13,0,173.3,57.1,0,0
50900,1236983,1,0,1.84,13,0.13,0,19.5,4.3,0,0
50901,1237032,1,0,0.45,12,0.0,0,35.3,5.5,0,1
50902,1237051,1,1,1.84,13,0.13,0,153.8,14.8,0,0
50903,1237053,1,1,1.84,28,1.79,3,2.8,0.2,0,0
50904,1237095,1,0,1.84,13,0.13,0,87.1,10.9,0,0
50905,1237140,1,1,1.84,29,0.13,0,172.2,5.4,0,0
50906,1237151,1,1,1.84,10,1.41,0,32.5,3.4,0,0
50907,1237170,1,0,0.11,5,0.0,0,10.2,1.4,0,1
50908,1237177,1,0,1.84,13,0.1,0,32.6,8.5,0,0
50909,1237179,1,0,1.84,13,0.1,0,37.3,1.8,0,0
50910,1237190,1,1,1.84,12,0.1,0,58.8,17.6,0,0
50911,1237259,1,1,1.97,20,0.0,6,97.5,6.5,0,1
50912,1237291,1,0,1.84,13,0.1,0,63.6,6.6,0,0
50913,1237292,1,0,1.99,16,,0,50.7,2.9,0,1
50914,1237302,1,0,1.99,10,,0,17.7,0.9,0,1
50915,1237333,1,0,1.84,13,0.14,0,42.1,3.5,0,0
50916,1237336,1,0,0.71,21,0.0,0,27.8,1.7,0,1
50917,1237351,1,0,1.84,9,0.14,0,34.6,1.7,0,0
50918,1237452,1,0,1.84,13,0.1,0,3.3,0.6,0,0
50919,1237461,1,0,0.81,43,,0,67.9,25.1,0,1
50920,1237479,1,0,0.77,49,,0,39.4,3.7,0,1
50921,1237489,1,1,1.99,29,,0,54.8,6.9,0,1
50922,1237492,1,0,1.84,13,0.1,0,8.1,1.1,0,0
50923,1237519,1,0,0.38,12,1.17,2,22.3,1.1,0,1
50924,1237551,1,0,0.22,20,0.0,0,105.5,5.4,0,1
50925,1237552,1,1,1.84,15,0.14,0,30.8,1.4,0,0
50926,1237581,1,1,1.84,13,0.08,0,73.1,6.8,0,0
50927,1237591,1,1,2.03,20,,0,117.9,21.3,0,1
50928,1237606,1,0,1.83,21,0.14,1,3.6,0.2,0,0
50929,1237622,1,0,1.83,13,0.11,0,27.5,3.0,0,0
50930,1237626,1,1,1.83,15,1.1,0,169.0,6.1,0,0
50931,1237633,1,0,1.83,13,0.1,0,30.8,6.3,0,0
50932,1237700,1,0,1.83,13,0.1,0,84.2,12.4,0,0
50933,1237723,1,0,1.83,13,0.14,0,48.2,3.3,0,0
50934,1237724,1,0,1.83,13,0.11,0,54.1,5.3,0,0
50935,1237732,1,0,1.83,13,0.14,0,84.1,2.6,0,0
50936,1237752,1,0,1.83,21,0.14,0,31.4,4.3,0,0
50937,1237763,1,0,1.83,20,0.76,0,72.6,6.3,0,0
50938,1237770,1,0,1.55,9,0.0,0,2.4,0.8,0,1
50939,1237779,1,0,1.72,7,0.0,0,43.7,1.5,0,1
50940,1237787,1,1,1.83,13,1.82,0,32.9,2.2,0,0
50941,1237820,1,1,2.38,10,1.73,0,47.1,5.4,0,1
50942,1237884,0,0,0.84,17,,0,91.8,8.0,0,1
50943,1237894,1,1,1.83,12,0.11,0,26.7,1.0,0,0
50944,1237921,1,1,1.83,12,0.11,0,60.7,8.6,0,0
50945,1237938,0,0,2.66,24,,0,116.3,8.7,0,1
50946,1237989,1,0,1.06,10,0.0,0,32.3,1.1,0,1
50947,1238018,1,0,0.56,11,0.93,0,137.7,10.6,0,1
50948,1238029,1,0,1.83,13,0.14,0,48.8,1.9,0,0
50949,1238052,1,0,1.83,13,0.11,3,51.3,3.2,0,0
50950,1238059,1,0,1.83,21,0.11,0,81.5,3.8,0,0
50951,1238066,1,1,1.83,26,1.11,0,129.6,12.6,0,0
50952,1238140,1,0,1.83,13,0.12,0,160.1,14.5,0,0
50953,1238158,1,0,1.83,22,0.7,0,65.6,3.5,0,0
50954,1238163,1,1,1.0,20,0.0,0,98.8,11.7,0,1
50955,1238171,1,1,2.12,10,,1,20.6,0.8,0,1
50956,1238194,1,1,1.83,12,0.14,0,17.1,1.2,0,0
50957,1238196,1,1,1.83,12,0.11,0,20.3,1.8,0,0
50958,1238201,1,0,1.83,20,1.74,0,53.5,1.5,0,0
50959,1238216,1,1,1.83,12,0.11,0,5.5,1.2,0,0
50960,1238254,1,1,1.83,20,0.12,1,123.6,11.2,0,0
50961,1238271,1,0,1.83,13,0.11,0,11.1,2.4,0,0
50962,1238285,0,0,0.1,110,,0,31.3,1.9,0,1
50963,1238317,1,0,1.83,37,0.14,0,104.5,22.3,0,0
50964,1238326,1,0,1.83,9,0.09,0,30.9,1.5,0,0
50965,1238343,1,0,1.83,13,0.14,0,70.3,5.2,0,0
50966,1238361,1,0,1.83,13,0.11,0,95.0,7.2,0,0
50967,1238363,1,1,1.83,16,0.57,5,50.8,2.5,0,0
50968,1238398,1,0,1.83,13,0.11,0,45.2,5.0,0,0
50969,1238417,1,1,1.83,12,0.14,1,39.4,1.9,0,0
50970,1238447,1,1,1.83,40,1.11,1,268.0,29.9,0,0
50971,1238472,1,0,1.83,21,0.14,0,43.0,3.6,0,0
50972,1238481,1,1,1.83,20,0.36,0,40.9,2.3,0,0
50973,1238496,1,1,1.83,20,1.64,0,51.6,6.8,0,0
50974,1238562,1,0,1.83,12,0.76,2,76.7,4.5,0,0
50975,1238581,1,0,1.83,58,0.24,0,36.4,2.2,0,0
50976,1238585,1,0,0.77,12,0.0,1,28.7,1.6,0,1
50977,1238610,1,0,1.83,13,0.13,0,4.9,0.5,0,0
50978,1238626,1,0,1.83,13,0.11,0,58.3,3.0,0,0
50979,1238640,1,0,1.83,13,0.11,1,79.7,4.4,0,0
50980,1238682,1,0,1.83,13,0.15,0,49.1,2.7,0,0
50981,1238699,1,1,1.83,20,0.11,0,211.8,8.2,0,0
50982,1238750,1,1,0.55,13,0.0,0,66.5,4.7,0,1
50983,1238763,1,0,2.17,11,0.0,0,69.6,5.5,0,1
50984,1238764,1,1,1.83,12,0.13,0,103.3,11.2,0,0
50985,1238773,0,0,1.83,33,0.06,1,104.2,6.0,0,0
50986,1238781,1,0,0.65,13,0.0,0,61.3,2.5,0,1
50987,1238788,1,0,1.23,12,0.0,1,53.5,3.5,0,1
50988,1238809,1,0,1.83,21,0.15,0,46.0,10.2,0,0
50989,1238838,1,0,1.83,13,0.15,0,14.8,1.5,0,0
50990,1238848,1,0,1.83,13,0.13,0,40.9,5.1,0,0
50991,1238922,1,0,2.21,3,0.01,0,34.9,5.2,0,1
50992,1238941,1,0,0.87,11,,1,17.2,2.3,0,1
50993,1239028,1,1,2.03,12,1.88,0,19.4,2.9,0,1
50994,1239042,1,0,0.32,11,1.48,0,52.9,5.1,0,1
50995,1239090,1,0,1.83,13,0.15,0,4.6,0.5,0,0
50996,1239094,1,0,1.83,13,0.11,1,58.8,3.4,0,0
50997,1239191,1,0,0.54,26,0.0,0,90.3,59.1,0,1
50998,1239209,1,0,0.82,13,1.13,0,3.1,0.2,0,1
50999,1239212,1,1,1.82,71,1.25,2,246.6,26.2,0,0
51000,1239237,1,1,1.82,23,0.35,0,10.1,1.1,0,0
51001,1239273,1,0,0.82,10,,0,33.3,4.5,0,1
51002,1239307,1,1,1.96,20,0.0,0,60.2,4.8,0,1
51003,1239318,1,0,1.12,14,0.0,0,37.6,3.1,0,1
51004,1239364,1,0,0.75,17,0.0,0,21.8,1.9,0,1
51005,1239374,1,0,0.74,19,0.0,0,13.1,0.5,0,1
51006,1239395,1,0,1.82,13,0.13,0,32.9,4.5,0,0
51007,1239470,1,1,1.82,20,0.11,1,182.0,11.7,0,0
51008,1239522,1,0,1.82,13,0.15,0,50.2,2.9,0,0
51009,1239525,1,1,1.82,12,0.13,0,50.5,4.6,0,0
51010,1239540,1,0,1.21,30,0.0,0,42.4,4.2,0,1
51011,1239549,1,1,1.82,12,0.08,0,33.5,1.8,0,0
51012,1239551,1,0,1.82,13,0.15,0,29.6,3.2,0,0
51013,1239589,1,1,1.82,12,0.15,0,26.0,3.7,0,0
51014,1239592,1,0,1.82,13,0.11,0,53.1,2.0,0,0
51015,1239614,1,1,1.82,12,0.12,0,75.1,3.1,0,0
51016,1239679,1,1,0.63,14,0.0,0,81.8,7.7,0,1
51017,1239713,1,0,1.82,10,0.15,0,67.8,2.0,0,0
51018,1239863,1,0,1.82,13,0.15,0,78.8,3.5,0,0
51019,1239873,1,0,1.82,37,0.11,0,77.9,4.9,0,0
51020,1239897,1,0,1.82,13,0.11,0,208.9,11.5,0,0
51021,1239907,1,0,1.82,21,0.11,0,235.8,14.1,0,0
51022,1239944,1,0,1.82,13,0.11,0,11.0,0.7,0,0
51023,1239945,1,0,0.2,21,0.0,1,72.4,3.8,0,1
51024,1239960,1,0,1.82,13,0.15,0,55.1,4.2,0,0
51025,1239991,1,1,1.82,7,0.15,0,74.9,5.3,0,0
51026,1240036,1,0,1.82,13,0.11,0,1.9,1.3,0,0
51027,1240043,1,1,1.82,13,0.15,0,78.4,3.9,0,0
51028,1240083,1,0,1.71,9,0.0,0,22.0,5.4,0,1
